OK: res://Assets/Kenney/Pirate Kit/barrel.glb  [surface 0: colormap]  -> res://Assets/Kenney/Pirate Kit/barrel_colormap.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Ninja_Sand_Female.gltf  [surface 4: Face]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Ninja_Sand_Female_Face.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Ninja_Sand_Female.gltf  [surface 5: Hair]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Ninja_Sand_Female_Hair.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/OldClassy_Female.gltf  [surface 0: Skin]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/OldClassy_Female_Skin.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/OldClassy_Female.gltf  [surface 1: Pants]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/OldClassy_Female_Pants.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/OldClassy_Female.gltf  [surface 2: Shirt]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/OldClassy_Female_Shirt.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/OldClassy_Female.gltf  [surface 3: Detail]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/OldClassy_Female_Detail.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/OldClassy_Female.gltf  [surface 4: Belt]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/OldClassy_Female_Belt.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/OldClassy_Female.gltf  [surface 5: Face]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/OldClassy_Female_Face.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/OldClassy_Female.gltf  [surface 6: Hat]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/OldClassy_Female_Hat.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/OldClassy_Female.gltf  [surface 7: Hair]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/OldClassy_Female_Hair.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/OldClassy_Male.gltf  [surface 0: Skin]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/OldClassy_Male_Skin.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/OldClassy_Male.gltf  [surface 1: Pants]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/OldClassy_Male_Pants.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/OldClassy_Male.gltf  [surface 2: Shirt]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/OldClassy_Male_Shirt.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/OldClassy_Male.gltf  [surface 3: Detail]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/OldClassy_Male_Detail.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/OldClassy_Male.gltf  [surface 4: Belt]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/OldClassy_Male_Belt.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/OldClassy_Male.gltf  [surface 5: Face]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/OldClassy_Male_Face.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/OldClassy_Male.gltf  [surface 6: Hat]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/OldClassy_Male_Hat.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/OldClassy_Male.gltf  [surface 7: Hair]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/OldClassy_Male_Hair.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Pirate_Female.gltf  [surface 0: Skin]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Pirate_Female_Skin.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Pirate_Female.gltf  [surface 1: Beige]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Pirate_Female_Beige.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Pirate_Female.gltf  [surface 2: Clothes]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Pirate_Female_Clothes.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Pirate_Female.gltf  [surface 3: Gold]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Pirate_Female_Gold.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Pirate_Female.gltf  [surface 4: Brown]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Pirate_Female_Brown.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Pirate_Female.gltf  [surface 5: Face]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Pirate_Female_Face.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Pirate_Female.gltf  [surface 6: Black]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Pirate_Female_Black.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Pirate_Female.gltf  [surface 7: Red]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Pirate_Female_Red.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Pirate_Female.gltf  [surface 8: Hair]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Pirate_Female_Hair.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Pirate_Male.gltf  [surface 0: Skin]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Pirate_Male_Skin.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Pirate_Male.gltf  [surface 1: Beige]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Pirate_Male_Beige.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Pirate_Male.gltf  [surface 2: Clothes]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Pirate_Male_Clothes.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Pirate_Male.gltf  [surface 3: Gold]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Pirate_Male_Gold.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Pirate_Male.gltf  [surface 4: Brown]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Pirate_Male_Brown.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Pirate_Male.gltf  [surface 5: Face]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Pirate_Male_Face.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Pirate_Male.gltf  [surface 6: Black]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Pirate_Male_Black.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Pirate_Male.gltf  [surface 7: Red]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Pirate_Male_Red.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Pug.gltf  [surface 0: Skin]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Pug_Skin.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Pug.gltf  [surface 1: Black]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Pug_Black.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Pug.gltf  [surface 2: Belt]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Pug_Belt.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Pug.gltf  [surface 3: Shirt]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Pug_Shirt.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Pug.gltf  [surface 4: Details]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Pug_Details.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Pug.gltf  [surface 5: Face]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Pug_Face.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Pug.gltf  [surface 6: Beige]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Pug_Beige.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Pug.gltf  [surface 7: Brown]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Pug_Brown.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Soldier_Female.gltf  [surface 0: Skin]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Soldier_Female_Skin.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Soldier_Female.gltf  [surface 1: Main]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Soldier_Female_Main.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Soldier_Female.gltf  [surface 2: Black]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Soldier_Female_Black.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Soldier_Female.gltf  [surface 3: DarkGreen]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Soldier_Female_DarkGreen.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Soldier_Female.gltf  [surface 4: Face]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Soldier_Female_Face.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Soldier_Female.gltf  [surface 5: Hair]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Soldier_Female_Hair.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Soldier_Male.gltf  [surface 0: Skin]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Soldier_Male_Skin.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Soldier_Male.gltf  [surface 1: Main]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Soldier_Male_Main.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Soldier_Male.gltf  [surface 2: Black]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Soldier_Male_Black.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Soldier_Male.gltf  [surface 3: DarkGreen]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Soldier_Male_DarkGreen.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Soldier_Male.gltf  [surface 4: Face]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Soldier_Male_Face.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Soldier_Male.gltf  [surface 5: Helmet]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Soldier_Male_Helmet.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Suit_Female.gltf  [surface 0: Skin]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Suit_Female_Skin.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Suit_Female.gltf  [surface 1: Black]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Suit_Female_Black.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Suit_Female.gltf  [surface 2: Belt]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Suit_Female_Belt.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Suit_Female.gltf  [surface 3: Shirt]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Suit_Female_Shirt.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Suit_Female.gltf  [surface 4: Details]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Suit_Female_Details.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Suit_Female.gltf  [surface 5: Face]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Suit_Female_Face.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Suit_Female.gltf  [surface 6: Hair]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Suit_Female_Hair.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Suit_Male.gltf  [surface 0: Skin]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Suit_Male_Skin.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Suit_Male.gltf  [surface 1: Black]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Suit_Male_Black.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Suit_Male.gltf  [surface 2: Belt]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Suit_Male_Belt.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Suit_Male.gltf  [surface 3: Shirt]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Suit_Male_Shirt.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Suit_Male.gltf  [surface 4: Details]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Suit_Male_Details.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Suit_Male.gltf  [surface 5: Face]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Suit_Male_Face.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Suit_Male.gltf  [surface 6: Hair]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Suit_Male_Hair.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/VikingHelmet.gltf  [surface 0: Skin]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/VikingHelmet_Skin.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/VikingHelmet.gltf  [surface 1: Light]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/VikingHelmet_Light.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/VikingHelmet.gltf  [surface 2: Main]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/VikingHelmet_Main.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/VikingHelmet.gltf  [surface 3: Pants]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/VikingHelmet_Pants.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/VikingHelmet.gltf  [surface 4: Hair]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/VikingHelmet_Hair.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/VikingHelmet.gltf  [surface 5: Helmet]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/VikingHelmet_Helmet.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/VikingHelmet.gltf  [surface 6: Horns]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/VikingHelmet_Horns.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/VikingHelmet.gltf  [surface 7: Face]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/VikingHelmet_Face.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Viking_Female.gltf  [surface 0: Skin]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Viking_Female_Skin.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Viking_Female.gltf  [surface 1: Light]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Viking_Female_Light.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Viking_Female.gltf  [surface 2: Main]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Viking_Female_Main.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Viking_Female.gltf  [surface 3: Pants]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Viking_Female_Pants.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Viking_Female.gltf  [surface 4: Hair]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Viking_Female_Hair.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Viking_Female.gltf  [surface 5: Face]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Viking_Female_Face.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Viking_Male.gltf  [surface 0: Skin]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Viking_Male_Skin.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Viking_Male.gltf  [surface 1: Light]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Viking_Male_Light.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Viking_Male.gltf  [surface 2: Main]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Viking_Male_Main.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Viking_Male.gltf  [surface 3: Pants]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Viking_Male_Pants.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Viking_Male.gltf  [surface 4: Hair]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Viking_Male_Hair.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Viking_Male.gltf  [surface 5: Face]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Viking_Male_Face.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Witch.gltf  [surface 0: Skin]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Witch_Skin.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Witch.gltf  [surface 1: Clothes]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Witch_Clothes.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Witch.gltf  [surface 2: Belt]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Witch_Belt.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Witch.gltf  [surface 3: Gold]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Witch_Gold.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Witch.gltf  [surface 4: Hat]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Witch_Hat.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Witch.gltf  [surface 5: Hair]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Witch_Hair.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Witch.gltf  [surface 6: Face]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Witch_Face.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Wizard.gltf  [surface 0: Skin]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Wizard_Skin.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Wizard.gltf  [surface 1: Clothes]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Wizard_Clothes.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Wizard.gltf  [surface 2: Belt]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Wizard_Belt.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Wizard.gltf  [surface 3: Gold]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Wizard_Gold.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Wizard.gltf  [surface 4: Hat]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Wizard_Hat.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Wizard.gltf  [surface 5: Hair]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Wizard_Hair.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Wizard.gltf  [surface 6: Face]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Wizard_Face.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Worker_Female.gltf  [surface 0: Skin]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Worker_Female_Skin.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Worker_Female.gltf  [surface 1: Shirt]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Worker_Female_Shirt.tres
OK: res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Worker_Female.gltf  [surface 2: Vest]  -> res://Assets/Quaternius/Characters and Animals/Ultimate Animated Character Pack - Nov 2019/glTF/Worker_Female_Vest.tres
